cust_id,age,gender,account_type,mob,state,"wallet_segment(15,50,+)",avg_monthly_balance,avg_monthly_spend,total_balance,credit_score,invested_products
5820,39,Female,Saving,11,NJ,LW,23369,33732,-10363,>=740,5
5821,60,Male,Investment,44,KT,HW,30842,23828,-2786,>=740,5
5822,55,Male,Checking,24,TX,HW,36714,33232,-22786,>=670 & <740,0
5823,40,Male,Investment,92,CA,LW,2129,2947,1804,>=740,0
5824,71,Female,Saving,65,FL,MW,59922,72042,215448,>=740,0
5825,70,Female,Saving,36,WS,LW,15077,17227,21554,>=740,2
5826,31,Male,Saving,89,MS,LW,100,81,338,>=620 & <670,4
5827,18,Female,Saving,7,CA,MW,27274,36326,118,>=740,2
5828,71,Male,Saving,39,MS,HW,30859,30531,154623,>=620 & <670,2
5829,46,Female,Saving,87,LS,LW,34014,30354,-26694,>=740,3
5830,65,Male,Checking,51,CA,MW,64053,87936,232329,>=740,1
5831,67,Female,Checking,68,KT,LW,24088,17337,51092,>=620 & <670,3
5832,62,Male,Checking,57,MN,HW,27009,27275,52954,>=670 & <740,1
5833,56,Female,Investment,88,LS,HW,2420,3484,-9096,>=740,0
5834,40,Female,Investment,70,LS,MW,50513,54851,248227,>=740,5
5835,34,Male,Investment,18,NE,MW,34607,25867,34960,>=620 & <670,2
5836,20,Female,Checking,44,MS,MW,19499,14560,43937,>=740,5
5837,69,Female,Checking,67,LS,HW,100,137,-174,>=740,4
5838,25,Male,Investment,60,MS,MW,66110,56229,340431,>=670 & <740,1
5839,19,Male,Saving,36,LS,HW,100,131,38,>=740,5
5840,29,Male,Checking,3,NE,MW,15218,13403,22478,>=740,5
5841,30,Female,Checking,97,WS,LW,38958,46627,62578,>=670 & <740,0
5842,50,Male,Saving,40,TX,HW,100,87,339,>=740,1
5843,66,Male,Saving,96,MS,HW,100,113,-152,>=740,3
5844,24,Female,Checking,92,CA,LW,100,141,359,>=740,4
5845,22,Female,Checking,58,FL,LW,48024,29643,151191,>=620 & <670,0
5846,66,Male,Saving,92,TX,MW,16370,24106,-47314,>=740,3
5847,26,Male,Saving,93,LS,LW,103181,110816,-133721,>=740,4
5848,62,Female,Checking,3,MS,HW,5141,6624,-4449,>=620 & <670,2
5849,45,Female,Investment,31,MS,HW,6963,6523,14806,>=740,2
5850,45,Male,Saving,3,WS,LW,15865,14078,51169,>=740,4
5851,31,Male,Checking,25,MN,LW,36078,45813,33216,>=740,3
5852,62,Male,Investment,59,WS,LW,18244,24631,-37405,>=740,4
5853,30,Male,Saving,83,MN,HW,45308,46824,-51372,>=740,3
5854,57,Female,Checking,50,KT,MW,5535,7459,9146,>=740,2
5855,50,Female,Saving,54,KT,MW,100,147,453,>=740,3
5856,46,Female,Checking,82,NE,MW,100,91,-64,>=740,2
5857,43,Female,Checking,12,LS,LW,100,72,356,>=670 & <740,3
5858,52,Male,Investment,79,KT,HW,17048,11628,27888,>=620 & <670,5
5859,51,Female,Saving,42,NJ,LW,22475,22929,20659,>=670 & <740,2
5860,58,Male,Checking,37,KT,HW,14214,17037,5745,>=670 & <740,3
5861,67,Male,Investment,58,NJ,HW,61085,91498,30672,>=740,4
5862,46,Male,Checking,63,LS,HW,60700,89336,-114544,>=670 & <740,5
5863,63,Female,Investment,23,MS,MW,21629,26660,49794,>=740,4
5864,36,Female,Saving,19,NJ,MW,100,83,151,>=620 & <670,4
5865,64,Female,Checking,99,NJ,MW,15832,10723,-16337,>=740,0
5866,61,Male,Investment,67,WS,MW,15004,15778,44238,>=740,5
5867,71,Female,Investment,66,FL,MW,13571,9462,53040,>=670 & <740,3
5868,69,Male,Saving,64,MS,HW,12557,15874,31037,>=740,3
5869,47,Male,Saving,89,TX,MW,13663,18859,-48110,>=670 & <740,0
5870,65,Male,Checking,50,TX,MW,20336,24798,47622,>=740,3
5871,53,Female,Saving,41,NJ,MW,14111,11495,-8879,>=620 & <670,3
5872,63,Male,Saving,28,NJ,MW,35208,23021,-33855,>=740,4
5873,21,Male,Investment,98,KT,LW,39009,57592,-55749,>=670 & <740,3
5874,61,Female,Saving,38,CA,LW,7233,5514,30651,>=620 & <670,1
5875,60,Male,Investment,82,CA,MW,61776,69320,162696,>=740,4
5876,33,Female,Investment,66,MS,MW,5498,5228,6578,>=670 & <740,1
5877,54,Female,Checking,66,NE,HW,100,98,302,>=740,5
5878,30,Female,Saving,81,WS,LW,39519,34340,94575,>=670 & <740,4
5879,52,Male,Investment,8,FL,MW,9564,12739,9603,>=670 & <740,4
5880,30,Male,Checking,19,FL,LW,38032,47481,-75828,>=620 & <670,2
5881,35,Female,Checking,32,NJ,LW,100,107,86,>=740,0
5882,55,Male,Checking,40,LS,LW,64811,71966,-7155,>=740,0
5883,27,Male,Saving,24,NJ,MW,46807,32142,-2812,>=620 & <670,1
5884,42,Female,Saving,42,NE,HW,100,124,228,>=620 & <670,1
5885,49,Male,Saving,99,KT,HW,100,100,100,>=620 & <670,4
5886,21,Male,Saving,23,WS,HW,71806,70931,145362,>=670 & <740,3
5887,50,Female,Saving,21,FL,MW,11565,9609,28998,>=670 & <740,2
5888,58,Male,Saving,100,MS,HW,9145,13628,-8966,>=670 & <740,4
5889,60,Female,Checking,32,MN,HW,100,146,108,>=620 & <670,5
5890,40,Female,Investment,23,NJ,MW,21230,29656,-25278,>=740,4
5891,44,Male,Saving,35,CA,LW,24307,17563,128279,>=620 & <670,2
5892,41,Male,Investment,79,WS,MW,47887,29635,209800,>=670 & <740,0
5893,26,Female,Checking,3,FL,MW,100,65,270,>=740,2
5894,34,Female,Checking,95,MN,MW,100,114,286,>=620 & <670,1
5895,71,Male,Checking,97,FL,HW,41274,55738,26810,>=740,0
5896,26,Female,Saving,50,NE,MW,55168,69108,82456,>=740,2
5897,45,Female,Checking,66,CA,HW,100,132,368,>=620 & <670,2
5898,53,Female,Investment,92,MN,LW,57037,43996,-61910,>=670 & <740,0
5899,71,Male,Checking,82,NJ,MW,30938,29390,32486,>=740,0
5900,29,Male,Investment,100,MN,HW,57295,82299,204176,>=740,1
5901,45,Female,Investment,100,NE,MW,28244,29494,24494,>=740,5
5902,57,Male,Investment,94,NJ,MW,100,96,312,>=670 & <740,5
5903,60,Male,Checking,53,WS,LW,26200,23579,-20958,>=620 & <670,0
5904,73,Male,Investment,61,MS,MW,56503,82747,-108991,>=620 & <670,1
5905,21,Female,Saving,17,WS,LW,7656,8634,12378,>=670 & <740,0
5906,51,Male,Checking,55,FL,LW,20300,20346,-46,>=670 & <740,3
5907,73,Male,Checking,60,TX,HW,25596,29498,-3902,>=740,1
5908,54,Male,Checking,54,TX,LW,100,96,212,>=670 & <740,5
5909,45,Male,Saving,60,CA,LW,71783,44355,170994,>=620 & <670,5
5910,37,Female,Saving,51,CA,LW,7465,7589,-15302,>=620 & <670,2
5911,23,Female,Investment,33,TX,MW,42643,37090,64855,>=670 & <740,3
5912,43,Female,Checking,79,NJ,LW,27832,34591,48905,>=620 & <670,0
5913,75,Male,Investment,15,CA,HW,61440,90127,4066,>=670 & <740,4
5914,35,Female,Investment,13,MS,HW,40151,32772,14758,>=620 & <670,1
5915,38,Male,Saving,62,FL,HW,24126,34095,76566,>=740,1
5916,64,Male,Checking,43,MS,LW,7662,6500,4648,>=670 & <740,2
5917,47,Female,Checking,11,MS,MW,49946,32235,-46759,>=740,0
5918,72,Male,Investment,49,WS,MW,100,84,332,>=740,1
5919,58,Male,Checking,66,LS,LW,46147,30017,64520,>=740,1
5920,23,Female,Investment,45,TX,MW,2523,1622,-3965,>=670 & <740,3
5921,67,Female,Checking,43,NJ,HW,61307,48481,209573,>=740,5
5922,53,Male,Saving,63,MS,MW,34032,36882,-8550,>=670 & <740,4
5923,58,Female,Saving,14,CA,MW,46103,31298,136621,>=740,5
5924,37,Male,Investment,40,WS,MW,32049,23868,56592,>=670 & <740,3
5925,20,Male,Checking,58,CA,LW,100,138,462,>=620 & <670,0
5926,45,Female,Saving,52,MS,MW,8481,11118,-2067,>=620 & <670,1
5927,48,Male,Saving,81,MS,MW,46809,65091,-166746,>=670 & <740,2
5928,44,Male,Checking,89,MS,MW,34166,36041,26666,>=620 & <670,4
5929,41,Female,Checking,13,NJ,HW,59524,81772,-44496,>=740,0
5930,63,Male,Checking,41,KT,MW,40081,31962,136481,>=620 & <670,4
5931,49,Female,Saving,26,FL,LW,5832,8526,12108,>=740,5
5932,55,Female,Investment,13,KT,MW,10098,7150,18942,>=740,3
5933,52,Female,Saving,33,TX,MW,32572,42953,1429,>=740,5
5934,28,Male,Saving,54,LS,HW,100,111,-133,>=740,2
5935,51,Male,Saving,2,CA,HW,71836,65710,-191004,>=670 & <740,3
5936,58,Male,Checking,96,NE,MW,41043,51185,-112512,>=740,1
5937,36,Male,Saving,78,WS,MW,60675,90386,-118844,>=740,1
5938,36,Male,Checking,75,CA,LW,100,146,-46,>=670 & <740,5
5939,48,Male,Checking,58,NJ,LW,61114,49093,-37072,>=620 & <670,3
5940,73,Male,Checking,9,MN,MW,85787,86602,170759,>=740,5
5941,57,Male,Investment,35,KT,LW,100,131,-31,>=740,0
5942,32,Male,Saving,88,WS,HW,49285,41826,204599,>=670 & <740,0
5943,23,Male,Investment,32,LS,LW,30027,27615,152547,>=740,1
5944,47,Female,Saving,35,NE,LW,100,100,100,>=670 & <740,3
5945,22,Female,Checking,72,LS,HW,42322,39612,174708,>=670 & <740,3
5946,39,Female,Checking,63,MS,HW,50840,59308,194892,>=670 & <740,4
5947,47,Male,Investment,24,LS,HW,14971,20647,-11352,>=740,1
5948,71,Female,Checking,55,NJ,MW,59147,63951,39931,>=740,0
5949,26,Female,Checking,53,LS,MW,100,94,312,>=740,5
5950,47,Female,Investment,4,KT,HW,100,98,106,>=670 & <740,2
5951,52,Female,Checking,77,MN,MW,33414,48722,-27818,>=740,3
5952,48,Male,Investment,86,KT,LW,30634,43261,48641,>=740,3
5953,51,Male,Saving,84,CA,HW,12085,9807,4556,>=670 & <740,3
5954,67,Female,Investment,12,WS,MW,50239,55571,34243,>=670 & <740,0
5955,46,Male,Investment,70,TX,LW,43272,41643,134703,>=620 & <670,0
5956,47,Male,Saving,9,CA,LW,51453,60424,15569,>=740,4
5957,55,Male,Investment,66,KT,HW,26921,39972,81582,>=740,5
5958,70,Female,Checking,100,MN,MW,45064,57724,-70384,>=740,5
5959,20,Female,Investment,94,LS,HW,18858,25444,87704,>=670 & <740,1
5960,30,Male,Checking,95,NE,LW,81345,71250,335475,>=740,3
5961,37,Female,Saving,82,KT,HW,9686,8298,24924,>=740,0
5962,25,Female,Saving,38,LS,MW,82632,73094,120784,>=670 & <740,2
5963,30,Female,Checking,93,MS,HW,30872,25486,72516,>=740,5
5964,67,Female,Checking,23,NE,LW,100,114,-256,>=620 & <670,0
5965,74,Male,Saving,13,TX,HW,64201,61525,195279,>=620 & <670,5
5966,73,Male,Investment,60,NJ,MW,33147,20104,59233,>=740,0
5967,48,Male,Investment,78,KT,HW,51278,75869,-49182,>=620 & <670,1
5968,24,Female,Saving,41,MS,LW,60596,53397,7199,>=740,1
5969,36,Male,Checking,91,NE,HW,38448,32717,17193,>=670 & <740,2
5970,23,Male,Saving,27,TX,MW,15193,10141,35438,>=670 & <740,5
5971,44,Female,Saving,4,CA,MW,54392,44026,85490,>=740,3
5972,39,Male,Saving,58,NE,LW,30018,26806,63248,>=620 & <670,4
5973,23,Female,Checking,30,FL,LW,47146,29122,72096,>=740,3
5974,72,Female,Checking,65,NJ,HW,100,78,-134,>=740,2
5975,27,Female,Checking,71,FL,LW,41174,46344,108012,>=670 & <740,2
5976,19,Male,Investment,34,CA,HW,14035,17703,-39074,>=620 & <670,3
5977,31,Male,Investment,92,NE,MW,71332,68737,-66142,>=620 & <670,3
5978,23,Male,Saving,39,LS,MW,45577,31600,-35246,>=740,2
5979,66,Male,Investment,34,MN,HW,35996,45340,134640,>=740,1
5980,59,Male,Checking,7,LS,LW,42157,39833,4648,>=740,5
5981,65,Male,Investment,32,FL,LW,5038,5664,-1252,>=740,4
5982,45,Female,Checking,96,NJ,LW,70581,86457,179991,>=740,2
5983,54,Male,Saving,66,CA,LW,79784,49780,60008,>=740,4
5984,25,Male,Investment,80,WS,LW,39822,28048,131240,>=740,3
5985,43,Male,Investment,92,LS,MW,69760,72711,-2951,>=740,1
5986,57,Male,Saving,30,TX,MW,15771,12995,-7443,>=670 & <740,0
5987,75,Female,Saving,46,FL,LW,10072,12881,14526,>=740,2
5988,40,Male,Checking,92,MS,MW,31023,21504,38076,>=620 & <670,3
5989,53,Male,Investment,86,LS,MW,40873,27375,190488,>=670 & <740,2
5990,42,Male,Saving,52,CA,MW,20150,22932,-25714,>=740,3
5991,72,Female,Investment,90,MN,HW,43444,31599,197466,>=670 & <740,1
5992,26,Female,Saving,56,CA,MW,37659,52106,121742,>=670 & <740,4
5993,65,Male,Saving,44,NE,LW,5042,4578,-8228,>=740,4
5994,35,Female,Checking,79,MS,LW,42969,43786,214028,>=670 & <740,3
5995,37,Male,Checking,35,NJ,LW,51588,52228,102536,>=670 & <740,5
5996,38,Male,Checking,28,WS,MW,34286,40075,-17367,>=740,2
5997,60,Male,Checking,94,TX,LW,58816,85606,-80370,>=620 & <670,4
5998,59,Female,Checking,41,NE,MW,100,124,-272,>=740,3
5999,19,Female,Checking,23,TX,HW,41698,25038,150036,>=620 & <670,1
6000,19,Female,Saving,85,MN,MW,742,528,2126,>=740,3
6001,28,Female,Investment,33,LS,HW,2147,2118,2205,>=740,5
6002,61,Male,Saving,42,FL,MW,14226,17858,53272,>=740,1
6003,19,Female,Investment,65,MS,MW,6448,6854,-812,>=620 & <670,4
6004,70,Male,Checking,23,NJ,LW,16300,20098,21206,>=740,1
6005,30,Female,Investment,34,MN,MW,24646,19480,108916,>=740,4
6006,26,Male,Saving,41,NJ,LW,50928,67008,-32160,>=740,4
6007,53,Male,Checking,60,LS,HW,21971,24466,60923,>=670 & <740,4
6008,62,Female,Saving,22,FL,HW,100,80,-40,>=620 & <670,4
6009,18,Female,Checking,83,MS,LW,58501,60434,232071,>=740,0
6010,68,Female,Saving,49,KT,MW,9072,7841,-14451,>=740,4
6011,28,Male,Investment,42,NJ,HW,28531,19282,18498,>=740,4
6012,44,Female,Saving,3,LS,MW,41163,51320,93018,>=740,2
6013,25,Male,Checking,15,TX,HW,34990,49274,-127116,>=670 & <740,4
6014,64,Female,Saving,61,WS,MW,57354,66089,278035,>=740,0
6015,27,Female,Investment,74,FL,MW,41975,44872,-50666,>=740,1
6016,62,Male,Investment,88,MN,MW,8467,10112,10354,>=620 & <670,2
6017,37,Male,Investment,73,TX,MW,84464,120851,59767,>=740,3
6018,23,Female,Checking,86,MN,LW,34858,35588,-730,>=740,5
6019,63,Male,Saving,47,CA,LW,26316,35086,8776,>=620 & <670,5
6020,48,Male,Saving,35,MS,HW,54098,69135,-153307,>=670 & <740,4
6021,64,Female,Checking,32,NJ,HW,36236,42909,131598,>=740,3
6022,21,Female,Saving,9,TX,MW,39980,54869,-14889,>=740,5
6023,51,Female,Investment,33,LS,HW,92304,64909,-75028,>=670 & <740,5
6024,55,Female,Saving,61,CA,LW,23121,27485,10029,>=740,0
6025,35,Male,Saving,28,MN,HW,22055,13693,118637,>=740,0
6026,54,Male,Saving,14,MS,HW,32914,27095,11638,>=670 & <740,2
6027,33,Male,Checking,45,NE,HW,56787,63130,151332,>=620 & <670,5
6028,50,Male,Investment,75,MN,MW,100,119,181,>=670 & <740,4
6029,25,Female,Checking,31,FL,MW,100,141,-182,>=670 & <740,2
6030,56,Female,Investment,77,CA,LW,15322,22919,7853,>=620 & <670,4
6031,20,Male,Saving,1,FL,MW,100,96,404,>=740,4
6032,62,Male,Saving,25,NJ,MW,19379,21902,-48850,>=740,3
6033,36,Male,Investment,31,MS,MW,42562,25648,187162,>=740,3
6034,35,Male,Investment,15,MS,MW,7731,5405,33250,>=670 & <740,4
6035,42,Female,Saving,3,TX,MW,100,134,-436,>=670 & <740,1
6036,64,Female,Checking,75,NE,MW,31733,29246,100173,>=740,1
6037,23,Female,Investment,56,FL,HW,51563,46357,165101,>=670 & <740,3
6038,50,Male,Saving,99,FL,MW,100,106,-6,>=740,5
6039,69,Female,Investment,81,CA,LW,50505,33981,168039,>=740,1
6040,19,Female,Investment,100,KT,LW,50432,63782,-26700,>=740,1
6041,38,Female,Investment,70,NJ,LW,53852,68206,201054,>=620 & <670,5
6042,46,Female,Checking,13,TX,HW,60462,65962,43962,>=670 & <740,1
6043,34,Female,Checking,56,MS,LW,85050,117610,-182730,>=740,3
6044,74,Female,Checking,64,NJ,LW,21097,17530,10701,>=740,3
6045,54,Female,Saving,77,FL,LW,32739,36546,127149,>=740,0
6046,71,Female,Saving,89,LS,HW,19589,17654,64572,>=670 & <740,4
6047,45,Male,Investment,96,TX,LW,30049,20991,48165,>=740,4
6048,47,Male,Investment,87,MS,MW,68321,65815,146666,>=740,2
6049,62,Male,Checking,83,NE,LW,100,147,53,>=740,2
6050,48,Female,Saving,52,TX,HW,8473,5584,194,>=670 & <740,0
6051,68,Female,Checking,71,CA,MW,64429,57636,156030,>=740,4
6052,21,Male,Investment,18,WS,MW,55500,71462,-63848,>=620 & <670,1
6053,72,Male,Checking,24,FL,LW,20921,21234,40590,>=620 & <670,3
6054,39,Female,Investment,9,CA,LW,51360,75647,-99934,>=670 & <740,5
6055,68,Female,Saving,58,MS,LW,38530,57354,77942,>=670 & <740,1
6056,59,Male,Investment,81,MS,LW,67506,60206,284624,>=620 & <670,2
6057,71,Female,Checking,94,NE,LW,31862,32112,62974,>=670 & <740,1
6058,25,Male,Checking,52,NE,MW,55640,44396,133768,>=740,5
6059,53,Female,Checking,25,NJ,HW,96050,79988,32124,>=670 & <740,2
6060,54,Male,Saving,45,WS,HW,44952,62188,-23992,>=670 & <740,2
6061,51,Female,Saving,49,FL,LW,31233,35929,151469,>=670 & <740,1
6062,28,Male,Checking,98,KT,HW,48061,51047,141197,>=620 & <670,4
6063,27,Male,Investment,43,TX,MW,20867,30716,94486,>=740,1
6064,69,Female,Saving,23,NJ,MW,89699,69193,399808,>=670 & <740,0
6065,72,Male,Checking,74,NJ,MW,34501,30143,116577,>=740,2
6066,74,Female,Checking,95,FL,HW,23176,29658,33388,>=670 & <740,1
6067,44,Female,Saving,14,MN,LW,9107,6581,-1529,>=670 & <740,5
6068,48,Female,Saving,81,MN,MW,57430,52264,182622,>=670 & <740,0
6069,21,Male,Saving,38,WS,LW,51679,76025,130691,>=670 & <740,3
6070,37,Male,Saving,85,CA,HW,17566,24017,33345,>=620 & <670,4
6071,57,Female,Investment,96,WS,HW,44411,29287,74659,>=740,1
6072,46,Male,Investment,88,LS,LW,100,64,144,>=740,2
6073,26,Male,Investment,92,NJ,HW,34624,23685,160374,>=620 & <670,0
6074,22,Male,Investment,15,MS,HW,41318,53274,111998,>=620 & <670,2
6075,29,Male,Checking,75,TX,HW,72683,102383,-46117,>=740,2
6076,23,Male,Saving,71,LS,MW,10729,10996,42382,>=620 & <670,3
6077,67,Male,Investment,24,LS,LW,100,90,20,>=670 & <740,2
6078,51,Male,Checking,99,FL,MW,7614,9537,1845,>=670 & <740,3
6079,68,Female,Checking,40,CA,MW,100,146,54,>=670 & <740,3
6080,33,Male,Saving,84,NE,MW,63416,51545,99029,>=740,5
6081,61,Male,Saving,52,MS,HW,68715,57640,217220,>=740,1
6082,27,Male,Saving,83,NE,MW,38005,44500,-19485,>=670 & <740,5
6083,68,Female,Investment,39,KT,MW,60532,72539,85043,>=670 & <740,2
6084,23,Female,Saving,16,TX,MW,33348,38636,128104,>=670 & <740,1
6085,42,Male,Checking,9,CA,LW,27622,30975,20916,>=740,1
6086,46,Female,Checking,85,FL,LW,21674,27948,-40496,>=670 & <740,2
6087,41,Male,Checking,93,LS,HW,22240,30076,28808,>=740,0
6088,70,Female,Checking,57,CA,LW,100,115,140,>=740,0
6089,33,Male,Checking,52,KT,MW,36606,23639,75507,>=670 & <740,4
6090,25,Male,Investment,82,LS,HW,28991,31719,26263,>=740,5
6091,31,Female,Saving,57,CA,MW,48634,42459,164427,>=670 & <740,0
6092,41,Male,Checking,66,NJ,MW,32338,39330,-60306,>=620 & <670,3
6093,50,Female,Checking,99,FL,LW,25932,26516,49528,>=620 & <670,5
6094,47,Male,Checking,30,KT,HW,8220,12022,-11406,>=740,2
6095,44,Female,Saving,91,NE,MW,31803,32030,31576,>=620 & <670,2
6096,34,Female,Investment,28,CA,MW,48455,43091,16092,>=740,0
6097,23,Male,Investment,19,WS,LW,1416,1635,3591,>=740,0
6098,31,Male,Saving,7,TX,HW,32186,26409,108112,>=620 & <670,4
6099,62,Male,Investment,24,WS,HW,35826,26813,80665,>=740,3
6100,45,Female,Investment,57,MS,HW,12048,17161,3644,>=740,4
6101,30,Male,Investment,22,FL,HW,15303,15357,-54,>=740,0
6102,56,Female,Checking,29,TX,MW,35765,30910,90950,>=620 & <670,2
6103,60,Female,Investment,3,NJ,LW,1664,1323,2346,>=620 & <670,0
6104,28,Female,Saving,33,CA,MW,38748,32261,90470,>=670 & <740,0
6105,45,Female,Investment,43,FL,LW,7616,4726,40970,>=670 & <740,4
6106,29,Male,Saving,10,LS,HW,56571,80260,-151327,>=620 & <670,0
6107,74,Female,Checking,41,CA,LW,88445,84640,276750,>=740,2
6108,38,Male,Saving,50,LS,LW,8481,7892,9659,>=740,3
6109,21,Female,Saving,20,KT,MW,43355,56514,103747,>=740,1
6110,68,Female,Checking,65,LS,MW,11831,8141,22901,>=740,5
6111,29,Female,Checking,40,CA,LW,56023,42421,-57638,>=620 & <670,2
6112,73,Male,Checking,30,MN,LW,100,117,49,>=740,1
6113,75,Male,Saving,85,TX,LW,42014,49780,76262,>=740,3
6114,54,Male,Investment,57,MN,HW,8175,8676,-501,>=670 & <740,4
6115,41,Male,Checking,99,LS,LW,24825,22911,28653,>=740,2
6116,53,Female,Investment,37,MS,MW,4224,5452,11444,>=670 & <740,0
6117,61,Female,Checking,74,TX,HW,50558,33862,167900,>=740,4
6118,71,Male,Saving,76,NJ,HW,9075,7074,47376,>=740,0
6119,43,Female,Investment,2,NE,MW,43799,59658,143478,>=670 & <740,0
6120,67,Female,Checking,100,LS,LW,21397,14811,34569,>=740,4
6121,37,Male,Checking,49,MN,HW,27138,27437,-82610,>=670 & <740,1
6122,67,Female,Checking,53,FL,HW,33693,33581,-33245,>=670 & <740,5
6123,46,Male,Checking,38,CA,MW,10954,13010,52714,>=620 & <670,3
6124,69,Female,Investment,48,WS,MW,35259,49891,-164305,>=740,3
6125,37,Female,Investment,21,TX,MW,68258,56191,297166,>=620 & <670,2
6126,23,Male,Saving,11,MS,LW,10547,15098,22539,>=740,0
6127,68,Female,Investment,86,NJ,LW,59295,38417,-17539,>=620 & <670,0
6128,59,Female,Checking,60,NE,HW,67452,46131,17832,>=740,3
6129,24,Female,Saving,25,KT,LW,9596,12139,-17225,>=670 & <740,5
6130,52,Male,Checking,100,MN,HW,100,105,-320,>=620 & <670,4
6131,29,Female,Investment,83,TX,MW,37549,47275,8371,>=620 & <670,2
6132,35,Male,Investment,40,MN,LW,16314,12317,69253,>=740,2
6133,70,Female,Checking,52,FL,MW,76715,55114,-143741,>=740,5
6134,29,Female,Saving,17,CA,HW,30870,38530,230,>=620 & <670,4
6135,74,Female,Investment,31,CA,HW,9945,8675,33645,>=670 & <740,1
6136,55,Female,Checking,6,KT,LW,1321,1854,-2387,>=740,5
6137,38,Female,Investment,77,KT,LW,57247,41479,47304,>=620 & <670,1
6138,46,Male,Checking,89,WS,MW,15720,17244,42588,>=740,2
6139,24,Female,Checking,77,MS,LW,31095,31409,-63132,>=670 & <740,3
6140,58,Male,Checking,82,MS,HW,53895,53256,162963,>=670 & <740,5
6141,51,Male,Saving,88,MS,LW,17893,20985,5525,>=740,0
6142,44,Female,Investment,71,WS,MW,28851,28266,88308,>=670 & <740,0
6143,57,Male,Saving,24,WS,LW,29585,31437,-96163,>=740,0
6144,31,Female,Investment,28,WS,HW,47083,34583,-44166,>=620 & <670,1
6145,37,Female,Saving,35,NJ,HW,44768,62354,-79940,>=740,4
6146,59,Male,Checking,97,KT,MW,24497,27813,66859,>=740,1
6147,31,Male,Saving,23,KT,HW,31591,27515,98849,>=740,4
6148,54,Female,Saving,6,KT,HW,20705,26698,29424,>=620 & <670,0
6149,33,Male,Checking,97,TX,HW,100,121,79,>=740,2
6150,40,Female,Checking,33,MN,LW,36440,37542,181098,>=740,2
6151,51,Female,Checking,99,NE,LW,77304,58565,-2348,>=670 & <740,0
6152,31,Female,Checking,66,TX,MW,7907,8477,6197,>=740,1
6153,27,Male,Saving,52,MS,HW,10674,13915,7433,>=740,3
6154,49,Male,Checking,96,FL,MW,8231,7630,18265,>=740,4
6155,46,Female,Saving,94,TX,MW,48114,39017,-20823,>=670 & <740,4
6156,31,Female,Investment,5,WS,LW,41212,51557,92601,>=740,5
6157,21,Female,Checking,77,NE,MW,26036,26365,-26694,>=670 & <740,5
6158,74,Male,Saving,96,MS,MW,7049,8238,-10616,>=740,0
6159,74,Female,Saving,21,NE,MW,32309,41321,-68357,>=620 & <670,3
6160,63,Male,Checking,20,MS,LW,100,136,464,>=620 & <670,0
6161,46,Female,Investment,43,TX,MW,33585,33894,-34821,>=670 & <740,2
6162,25,Male,Checking,59,NE,HW,51788,43210,215730,>=740,5
6163,49,Male,Investment,52,MN,MW,100,106,494,>=670 & <740,0
6164,69,Male,Checking,97,LS,HW,100,79,521,>=620 & <670,4
6165,31,Male,Checking,16,KT,MW,69485,102576,-99273,>=740,5
6166,19,Male,Investment,81,CA,LW,14706,19943,53587,>=620 & <670,2
6167,35,Male,Saving,32,MN,HW,58398,40785,228033,>=740,5
6168,19,Female,Investment,66,KT,LW,26150,30197,14009,>=740,4
6169,47,Male,Saving,89,WS,MW,25951,18680,85124,>=740,4
6170,27,Male,Investment,85,LS,HW,40960,39178,165622,>=740,0
6171,44,Male,Saving,36,FL,HW,7900,8734,7066,>=740,1
6172,52,Male,Checking,75,NJ,HW,33312,42609,-3876,>=740,0
6173,47,Female,Investment,79,KT,HW,20462,27870,-22224,>=740,2
